date,tic,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2026-05-24 11:00:00,BTCUSD,77094.5,77220.0,77083.4,77183.9,37.66016202,140.5929364674521,77632.29950697556,75500.53049302446,72.41818361619765,0.0,75.73177457523886,76511.89523809524,76511.89523809524
2026-05-24 12:00:00,BTCUSD,77184.0,77200.0,76962.5,77004.2,25.38398208,139.265814127677,77564.65263265277,75733.14736734722,67.72638869772413,0.0,66.75656327742784,76534.27272727272,76534.27272727272
2026-05-24 13:00:00,BTCUSD,77004.3,77020.0,76606.6,76693.3,28.44431466,115.46363551261311,77422.50572480512,76002.62427519489,60.689207103331654,0.0,44.31152514686916,76541.18695652173,76541.18695652173
2026-05-24 14:00:00,BTCUSD,76694.8,76729.2,76127.2,76367.5,74.40157432,73.21642610548588,77321.35364364818,76164.41635635181,54.54520911059117,0.0,21.51977538094304,76533.95,76533.95
2026-05-24 15:00:00,BTCUSD,76367.6,76462.5,76287.7,76287.8,36.13600576,33.962981265736744,77237.16682759642,76287.87317240359,53.182696736370296,0.0,21.519775380943035,76524.104,76524.104
2026-05-24 16:00:00,BTCUSD,76287.8,76629.7,76287.7,76581.2,51.80336908,23.609668271630653,77169.8280391663,76295.09196083368,57.24947369941212,0.0,25.888427254163098,76526.3,76526.3
2026-05-24 17:00:00,BTCUSD,76581.2,76680.1,76481.7,76605.1,16.21219551,16.961175692093093,77168.60704204517,76286.81295795484,57.560129210050256,0.0,27.15292150835959,76529.21851851852,76529.21851851852
2026-05-24 18:00:00,BTCUSD,76605.1,76676.4,76500.1,76578.5,24.7429741,9.677431823685765,77164.41546961521,76300.24453038479,57.08254722830631,0.0,27.1529215083596,76530.97857142857,76530.97857142857
2026-05-24 19:00:00,BTCUSD,76578.5,76680.6,76522.2,76680.6,18.35545356,11.241912429235526,77164.64752071722,76301.06247928277,58.451379221459774,0.0,27.263596098888154,76536.13793103448,76536.13793103448
2026-05-24 20:00:00,BTCUSD,76676.1,76676.1,76519.1,76566.9,33.06437014,4.074731092696311,77162.03071871461,76285.93928128542,56.379817605717754,12.504841191772213,27.116136811551595,76537.16333333333,76537.16333333333
2026-05-24 21:00:00,BTCUSD,76567.0,76645.2,76020.5,76065.4,113.49669202,-38.24858669022797,77214.04446189564,76161.70553810436,48.53174941227506,-66.05142119924652,6.570532782280289,76558.62666666666,76521.94516129032
2026-05-24 22:00:00,BTCUSD,76065.4,76917.0,76045.5,76713.7,89.66747831,-23.153653268454946,77212.77430546729,76161.00569453271,56.60905558627357,-7.537206120511974,14.37493390686176,76603.93333333333,76527.9375
2026-05-24 23:00:00,BTCUSD,76709.4,77114.2,76709.4,76984.9,59.69451232,8.994943047640845,77245.65055544628,76161.60944455373,59.36853132249159,92.04878099237241,19.426528624916315,76656.09666666666,76541.78484848485
2026-05-25 00:00:00,BTCUSD,76980.7,77178.6,76980.7,77041.9,22.87368933,38.27078934748715,77284.12497380629,76159.10502619372,59.92269041526207,135.3073049487673,21.00105907315094,76698.79,76556.49411764706
2026-05-25 01:00:00,BTCUSD,77041.9,77147.9,76833.8,76850.6,28.89316655,46.40707716578618,77293.0602168557,76162.12978314431,57.21353395040701,89.60617023957585,15.667354271923733,76730.63999999998,76564.89714285714
2026-05-25 02:00:00,BTCUSD,76850.7,77381.1,76850.7,77008.4,67.15907476,64.10372400844062,77308.3653894706,76158.5046105294,58.80290276059892,131.39860493754037,21.359989719360435,76724.84,76577.21666666666
2026-05-25 03:00:00,BTCUSD,77008.5,77075.4,76926.4,76935.2,16.67414178,71.68271967540204,77326.6874684852,76163.29253151482,57.773059864192334,88.27220396820225,21.359989719360446,76732.67666666667,76586.8918918919
2026-05-25 04:00:00,BTCUSD,76935.2,77336.2,76915.1,77295.7,17.32276573,104.12930295505794,77405.0187202931,76142.21127970688,61.23214630616659,147.36658053737077,27.238219012443608,76759.66333333334,76605.54473684212
2026-05-25 05:00:00,BTCUSD,77295.8,77400.0,77237.9,77315.4,28.78409445,129.8259764390532,77466.22732461794,76119.25267538207,61.4108449619611,171.5243150501349,28.589059480284472,76781.17333333334,76623.74615384615
2026-05-25 06:00:00,BTCUSD,77315.4,77552.9,77139.6,77331.4,73.55068686,149.67100017172925,77508.06920045573,76101.09079954424,61.559716994415346,157.9601020027649,31.731251676250764,76800.74333333333,76641.4375
2026-05-25 07:00:00,BTCUSD,77331.4,77419.9,77103.5,77290.6,23.55157049,160.3617157927365,77527.00319768781,76092.82680231221,60.93954734333893,123.84081882487033,30.33057697724328,76817.51000000001,76657.27073170732
2026-05-25 08:00:00,BTCUSD,77292.0,77373.4,77195.4,77365.8,9.13006874,172.6728321211558,77582.9432086802,76073.0467913198,61.675701956986764,122.22954503898974,30.33057697724326,76838.59,76674.14047619047
2026-05-25 09:00:00,BTCUSD,77367.5,77642.8,77340.0,77522.1,149.96592539,192.3802680685767,77682.0384606841,76056.8315393159,63.168217617061536,153.79049483370642,35.78353047363394,76867.65666666668,76693.86046511628
2026-05-25 10:00:00,BTCUSD,77522.2,77602.2,77423.1,77462.7,9.1762838,201.01699488631857,77741.97019617171,76106.41980382828,62.21565164002808,138.30693303197953,35.783530473633945,76893.67333333334,76711.33409090909
2026-05-25 11:00:00,BTCUSD,77462.7,77462.7,77250.6,77278.6,30.59099905,191.21773763191595,77748.07510826197,76199.39489173803,59.34631943343687,93.36427276095274,28.87181960593017,76911.92666666667,76723.94
2026-05-25 12:00:00,BTCUSD,77278.7,77345.7,77218.6,77291.4,20.92280596,182.34900971683965,77772.85422625452,76245.63577374547,59.48072655060258,77.81150026305409,27.625128691030138,76925.25333333334,76736.27608695652
2026-05-25 13:00:00,BTCUSD,77291.4,77374.5,77224.5,77267.0,37.74967596,171.41916534160555,77789.39306906538,76295.28693093461,59.09544385106621,73.7405133896329,28.27117008672407,76944.01666666666,76747.56808510638
2026-05-25 14:00:00,BTCUSD,77267.1,77689.6,77252.5,77639.3,41.31128118,189.91321323234297,77854.30836247462,76336.45163752536,62.88968041237371,116.64906663393974,34.85299285178003,76974.55333333333,76766.14583333333
2026-05-25 15:00:00,BTCUSD,77639.3,77809.9,77484.8,77556.6,38.9901464,195.76947461576492,77898.42905725815,76379.93094274186,61.57715396681548,124.80180221549183,37.131376573953226,76995.34333333334,76782.27755102041
2026-05-25 16:00:00,BTCUSD,77556.6,77700.0,77443.7,77671.6,106.35893783,207.11042835876287,77938.95716599692,76449.87283400306,62.69707436992906,114.20404036130228,35.45707553541931,77014.57666666668,76800.064
2026-05-25 17:00:00,BTCUSD,77671.6,77737.5,77481.6,77500.0,29.57477252,200.18773502625118,77799.04824776051,76733.24175223947,59.99762976347826,101.7958924083767,36.192404700288556,77025.11333333334,76813.78823529412
2026-05-25 18:00:00,BTCUSD,77500.0,77594.3,77473.2,77482.8,25.3852975,191.12905580564984,77777.241192494,76831.95880750602,59.73096777350162,85.14669090733679,35.83380304724999,77041.06666666667,76826.65384615384
2026-05-25 19:00:00,BTCUSD,77482.9,77482.9,77300.0,77384.6,16.92287189,174.13939279191254,77773.51471328898,76875.65528671103,58.20312171441646,58.618540550633845,28.610628367775526,77064.11000000002,76837.18113207548
2026-05-25 20:00:00,BTCUSD,77384.7,77420.0,77135.1,77206.9,19.54827086,144.8730307722144,77765.66720657972,76900.00279342027,55.543543150037436,30.606941122622082,22.209994197146468,77092.09000000001,76844.02777777778
2026-05-25 21:00:00,BTCUSD,77206.9,77319.2,77206.8,77301.0,11.76270181,127.69910769045237,77724.76492193106,76985.94507806897,56.629192327606226,31.06858888893761,22.209994197146482,77125.86333333333,76852.33636363636
2026-05-25 22:00:00,BTCUSD,77301.1,77371.6,76975.1,77041.4,44.20919176,92.33770261036989,77720.13120671063,76993.87879328938,52.939637681084875,-3.9868550469448523,13.70128993398583,77141.20333333334,76855.71250000001
2026-05-25 23:00:00,BTCUSD,77041.5,77291.6,77006.3,77265.9,5.9984696,81.28529013665684,77681.76090096151,77065.3190990385,55.53155101312351,5.101381105617215,13.701289933985839,77163.23,76862.90877192983
2026-05-26 00:00:00,BTCUSD,77265.9,77275.5,76512.8,76719.0,43.08593728,28.53896303549118,77769.46127426368,76919.94872573632,48.76334549834366,-86.1952858154801,1.8712857727094603,77167.91333333333,76860.42758620689
2026-05-26 01:00:00,BTCUSD,76719.0,76800.0,76531.2,76689.2,33.1970316,-15.459958457649918,77829.69900866976,76797.09099133022,48.43062055088494,-128.71864305855877,1.8712857727094645,77168.2,76857.52542372882
2026-05-26 02:00:00,BTCUSD,76689.2,76736.9,76450.0,76575.3,35.3276716,-58.75372219992278,77888.10549978244,76663.07450021755,47.158345107599565,-150.7252099777969,4.182058751009573,77168.48,76852.82166666667
2026-05-26 03:00:00,BTCUSD,76575.5,76624.0,76393.0,76587.7,24.798725,-91.01799199277593,77925.67969809528,76555.2103019047,47.31421984835739,-174.67588199942247,5.7930245342731155,77185.89,76872.25833333333
2026-05-26 04:00:00,BTCUSD,76587.8,76715.4,76545.0,76689.3,33.31226993,-107.21383016681648,77931.44457144366,76481.79542855636,48.59939651333017,-146.75134236682447,2.922608404235003,77185.07666666666,76894.50499999999
2026-05-26 05:00:00,BTCUSD,76689.3,76915.2,76638.8,76824.9,21.51428913,-107.94005532513256,77899.75490570806,76443.76509429193,50.274112617709676,-104.17072752940415,3.0272945934143665,77179.74333333335,76917.92
2026-05-26 06:00:00,BTCUSD,76824.9,76956.6,76712.3,76837.3,6.13092672,-106.2950616155722,77869.59181485244,76411.38818514757,50.426905898867226,-87.48656043962366,4.21423303683564,77172.92333333334,76935.85666666667
2026-05-26 07:00:00,BTCUSD,76837.3,76837.3,76512.6,76637.1,11.95931626,-119.6644180155563,77867.7500173187,76349.07998268132,47.96532155920094,-123.73342342276425,1.784502108117102,77165.80666666667,76948.22333333333
2026-05-26 08:00:00,BTCUSD,76636.4,76752.1,76604.6,76650.2,17.6096395,-127.73421663770569,77857.00540757191,76295.70459242811,48.13669482321235,-111.63906784354916,1.7845021081171055,77153.86666666667,76939.35333333333
2026-05-26 09:00:00,BTCUSD,76650.2,76715.4,76573.3,76590.7,10.80646958,-137.32035104137321,77846.65673779378,76238.42326220624,47.403150555870795,-112.91369966762646,2.7236900861045292,77142.38333333333,76937.53
2026-05-26 10:00:00,BTCUSD,76590.7,77528.6,76500.1,77356.8,219.54466255,-82.45384182689304,77797.5586448552,76259.27135514481,56.277674519890965,-2.634319089543559,18.279290077549273,77144.41999999998,76952.04166666667
2026-05-26 11:00:00,BTCUSD,77356.9,77401.9,77098.7,77101.1,101.35483079,-58.83366648896481,77734.87087788658,76276.40912211339,53.17955237662455,14.169444530597612,18.279290077549266,77137.27666666666,76959.225
2026-05-26 12:00:00,BTCUSD,77101.1,77139.1,76811.5,77046.2,59.12295259,-44.01883486994484,77633.64074256341,76315.09925743661,52.53716952815889,-27.992016919953166,9.794801534862323,77127.77,76964.25666666665
2026-05-26 13:00:00,BTCUSD,77046.3,77364.0,76615.9,77135.1,120.43790228,-24.846606878898456,77572.9794513989,76339.2705486011,53.47852873336723,-17.559958577975323,14.74869077485034,77122.58666666667,76970.04833333334
2026-05-26 14:00:00,BTCUSD,77138.9,77989.3,76661.8,76842.5,392.25442717,-32.799288952577626,77490.25013478172,76357.96986521829,50.09556868862003,11.698186586123954,26.377783753697194,77105.14333333334,76971.86666666667
2026-05-26 15:00:00,BTCUSD,76842.5,76923.8,76158.4,76420.6,156.59826757,-72.19802628202888,77441.1209206679,76310.6990793321,45.77624234730969,-125.06593769713555,13.485410836765038,77068.42666666667,76968.04166666667
2026-05-26 16:00:00,BTCUSD,76412.0,76588.2,76114.7,76455.6,117.69419575,-99.45821276692732,77410.75166616825,76265.93833383176,46.1745204142763,-136.71012110125864,12.455183463035715,77034.85666666666,76964.265
2026-05-26 17:00:00,BTCUSD,76451.6,76536.7,75745.3,75820.6,264.4118494,-170.18985768755374,77455.39749029484,76073.25250970515,40.580284179144485,-185.61398468293046,4.18461514056104,76986.25666666667,76949.09166666666
2026-05-26 18:00:00,BTCUSD,75820.7,76149.3,75647.4,75716.1,177.61924761,-231.9779458634439,77519.1882005171,75876.93179948292,39.76021044007103,-195.85064804054977,2.1254140336616727,76933.74666666666,76929.5
2026-05-26 19:00:00,BTCUSD,75724.4,75971.3,75695.6,75921.7,98.65712348,-261.38067983830115,77475.9776614872,75785.72233851282,42.1400409053077,-171.71457077042768,2.1254140336616856,76888.90333333332,76916.45999999999
2026-05-26 20:00:00,BTCUSD,75927.6,76061.8,75890.0,75997.8,55.3608724,-275.37979221271235,77484.45215207934,75705.12784792068,43.00223531191244,-141.10880201955015,4.0024293440011975,76834.18666666668,76904.36999999998
2026-05-26 21:00:00,BTCUSD,75997.9,76009.9,75745.4,75780.0,36.03173023,-300.5455571764178,77508.85359911756,75589.80640088244,41.185194525496925,-151.76320557853464,0.8069834609267723,76774.96666666666,76885.155
2026-05-26 22:00:00,BTCUSD,75779.9,75887.0,75555.3,75624.2,138.38976913,-329.23972386276,77546.38198401504,75457.16801598495,39.93644347782983,-162.76309176626876,3.2363298548857866,76706.71999999999,76860.64833333333
2026-05-26 23:00:00,BTCUSD,75624.3,75869.1,75624.3,75824.0,61.94418819,-332.05783296728623,77549.96996435306,75377.21003564693,42.259020772952766,-140.25950044547153,3.2363298548857813,76650.85333333332,76837.98333333334
2026-05-27 00:00:00,BTCUSD,75827.7,75974.0,75763.4,75965.2,110.1858664,-319.2357278534182,77530.23139628096,75324.53860371903,43.84646580692672,-110.80167344624938,0.8476795640963793,76600.26666666666,76820.66666666667
2026-05-27 01:00:00,BTCUSD,75965.3,75983.6,75710.0,75761.2,100.17724113,-321.79926501250884,77498.71109563712,75249.68890436288,42.11593350330615,-113.02473110441589,2.0412614649429033,76546.15333333334,76805.13166666667
2026-05-27 02:00:00,BTCUSD,75761.2,75779.9,75572.8,75730.8,24.55996377,-322.56117084797006,77456.25699457327,75181.49300542673,41.86123649561707,-119.97933807342103,5.078304463148193,76496.95,76794.52
2026-05-27 03:00:00,BTCUSD,75741.4,75850.6,75506.0,75553.6,30.16484972,-333.5980617505702,77440.81847058136,75088.58152941863,40.38842318578431,-116.85597847449989,3.3699011034306863,76438.70333333334,76782.28333333334
2026-05-27 04:00:00,BTCUSD,75553.6,75575.0,75200.0,75471.0,57.79211269,-345.0236065319332,77418.15676246055,74993.32323753946,39.714631310896834,-134.5710094190268,9.926796267840311,76386.35666666667,76763.78
2026-05-27 05:00:00,BTCUSD,75471.1,75598.0,75459.5,75590.0,38.10975324,-340.56050918780966,77383.72479664335,74927.68520335665,41.17716209331814,-106.92680156619011,9.349852239132089,76330.49333333335,76746.86166666665
2026-05-27 06:00:00,BTCUSD,75590.0,75769.8,75589.9,75715.4,26.15291143,-323.1893471109797,77176.71056123328,74970.55943876671,42.6927342365872,-81.32975939460823,5.0879676473548985,76297.04000000001,76732.47666666665
2026-05-27 07:00:00,BTCUSD,75715.5,75856.2,75657.1,75856.2,14.08008044,-294.67513004978537,77005.45548529427,75017.32451470573,44.357918820754364,-63.81016265758359,2.9994778991683018,76269.27333333335,76718.73666666666
2026-05-27 08:00:00,BTCUSD,75856.2,75938.5,75733.2,75756.1,28.87463528,-276.95448540923826,76818.05031097912,75075.71968902087,43.429817527470945,-57.4680632514012,1.0211377728246789,76241.96666666666,76705.22333333333
2026-05-27 09:00:00,BTCUSD,75756.2,75860.2,75610.0,75789.0,59.10427132,-257.2920477119478,76548.81149515396,75210.34850484604,43.8294108957988,-60.959580070591485,3.880131701059612,76215.34333333332,76700.61666666667
2026-05-27 10:00:00,BTCUSD,75789.1,75910.9,75763.3,75786.5,13.34156531,-239.15396044832596,76319.48006505585,75334.07993494415,43.80508758926449,-49.29584632945771,2.618257905632336,76185.25,76685.16333333333
2026-05-27 11:00:00,BTCUSD,75786.5,75890.0,75641.8,75641.8,14.97111077,-233.7522877958836,76199.34490641156,75376.33509358844,42.39632763249653,-58.7294565231524,5.465124155064402,76145.81333333332,76662.77833333332
2026-05-27 12:00:00,BTCUSD,75641.9,76041.7,75459.0,75574.8,58.05005665,-232.19725951889995,76021.0191077199,75466.58089228011,41.753149581588744,-60.37893728342108,9.579279244215149,76103.73,76638.32666666668
2026-05-27 13:00:00,BTCUSD,75574.9,75635.5,74731.3,74929.2,188.31382119,-279.8014562695171,76154.14116125285,75244.31883874717,36.268547605545585,-137.4614977436611,23.321626895262078,76046.8,76606.30333333332
2026-05-27 14:00:00,BTCUSD,74934.4,75118.0,74650.0,74900.7,73.05898463,-316.18119170145656,76236.4977856897,75080.42221431028,36.0522791421419,-160.93260658882102,24.645252060304774,75988.48333333334,76571.175
2026-05-27 15:00:00,BTCUSD,74900.2,75357.5,74845.4,75196.6,32.22712603,-317.4881158183416,76221.29858718933,75023.11141281067,39.9013100408049,-122.28362750985261,18.415934088314476,75942.01333333334,76542.19833333333
2026-05-27 16:00:00,BTCUSD,75196.7,75263.8,74879.8,75178.2,56.18614944,-316.36074811418075,76184.25576250486,74978.19423749515,39.747412632914774,-127.88687208208624,18.415934088314476,75869.39333333334,76506.90666666666
2026-05-27 17:00:00,BTCUSD,75179.7,75200.0,74528.9,74727.8,116.41675268,-347.7849312967737,76233.6025647286,74823.62743527141,36.21081044703743,-178.11452921233325,24.344246532593726,75790.28333333334,76463.78000000001
2026-05-27 18:00:00,BTCUSD,74726.7,74887.2,74548.2,74887.2,33.73587159,-355.73094805065193,76250.69828539809,74732.83171460191,38.22321747412679,-177.07053029994736,24.34424653259373,75718.31666666667,76423.04333333332
2026-05-27 19:00:00,BTCUSD,74887.3,74967.5,74807.5,74916.7,102.07230264,-355.5498998323601,76229.7885531868,74663.0114468132,38.59409951228642,-143.66958333160946,22.17019567558523,75644.36999999998,76383.47833333333
2026-05-27 20:00:00,BTCUSD,74922.3,75283.8,74922.2,75138.7,133.05057109,-333.6529727761372,76159.90986622182,74650.24013377818,41.33590780247252,-93.27725721298108,14.045116515756895,75587.57666666666,76346.36
2026-05-27 21:00:00,BTCUSD,75139.1,75139.1,74226.5,74350.4,148.33008276,-375.5580699818529,76204.190826115,74464.87917388501,35.51143050272576,-173.9051215463752,25.34258973665177,75518.57,76293.49833333334
2026-05-27 22:00:00,BTCUSD,74362.7,74650.0,74153.6,74308.2,81.09506134,-407.47482279027463,76224.49856678021,74302.31143321979,35.23647267661179,-183.92478392611994,26.391331369817344,75446.99,76240.92333333332
2026-05-27 23:00:00,BTCUSD,74308.2,74443.6,74121.0,74337.1,53.39165723,-425.53217635594774,76237.48789948772,74167.67210051225,35.589787046966194,-172.17216321351864,26.86658426863433,75397.54000000001,76191.89833333335
2026-05-28 00:00:00,BTCUSD,74337.0,74467.1,74238.0,74441.2,14.61185041,-426.5279827348859,76231.24973653074,74070.93026346926,36.873067668619136,-142.16679880346373,26.25868643231511,75355.04333333332,76144.395
2026-05-28 01:00:00,BTCUSD,74441.2,74462.8,74050.0,74215.5,57.1480654,-440.44738092343323,76218.40272783028,73946.32727216973,35.29583957410426,-145.6898171176407,29.071353116838328,75298.16999999998,76093.53666666667
2026-05-28 02:00:00,BTCUSD,74215.5,74263.7,74014.5,74145.0,50.4383772,-451.9559789570194,76172.27851629487,73835.41148370513,34.814637023869395,-145.07414581758383,29.595917744346288,75236.40999999999,76035.29833333334
2026-05-28 03:00:00,BTCUSD,74145.0,74247.4,72960.0,73133.1,484.96941849,-536.5263092385576,76235.53804619335,73499.84195380665,28.953552359622726,-209.07307093330073,42.633013411976414,75148.18,75961.57333333333
2026-05-28 04:00:00,BTCUSD,73133.1,73136.0,72615.3,73049.9,256.83241073,-603.3062305259955,76256.65387731143,73208.10612268858,28.544807569560582,-234.24622723079761,46.01355070762479,75062.37000000001,75884.545
2026-05-28 05:00:00,BTCUSD,73049.9,73049.9,72776.5,72850.5,258.43680288,-664.6547433362139,76241.67065780528,72929.23934219472,27.579508298899906,-207.0887726387929,46.0135507076248,74963.25333333333,75807.05333333333
2026-05-28 06:00:00,BTCUSD,72850.5,73075.4,72649.5,73074.2,66.38390848,-687.3030699095834,76135.88445018556,72763.79554981443,30.31441124460538,-180.923724985613,47.23941459358459,74866.88666666667,75733.57666666666
2026-05-28 07:00:00,BTCUSD,73074.3,73354.9,73039.0,73340.8,49.8479606,-675.9508025102114,75992.1508696395,72677.42913036051,33.414523225075335,-137.06738318940936,40.0018475270341,74786.20666666665,75666.18000000001
2026-05-28 08:00:00,BTCUSD,73355.0,73357.9,73080.0,73185.1,67.1150052,-671.7719968122983,75840.51060574625,72590.09939425373,32.53993659390847,-126.63162923139157,39.92547660863897,74701.35,75599.15
2026-05-28 09:00:00,BTCUSD,73185.2,73430.0,73128.4,73418.8,28.69557776,-642.2020680688584,75765.68405335049,72513.88594664952,35.17448917085342,-106.75356013464129,38.053166059621844,74630.19,75534.44666666667
2026-05-28 10:00:00,BTCUSD,73418.8,73501.7,73237.0,73286.2,26.9351916,-622.2925675521547,75686.20712743427,72431.91287256572,34.38625887702802,-97.19713769891351,36.178615529456145,74557.36333333333,75471.86
2026-05-28 11:00:00,BTCUSD,73286.1,73409.8,73199.0,73378.5,50.87933571,-592.2400713334646,75529.53274582571,72406.77725417429,35.42821527785595,-90.86715506931672,36.650226118269735,74483.64666666667,75407.07
2026-05-28 12:00:00,BTCUSD,73378.6,73449.9,73142.3,73397.8,66.86469591,-560.4059714821342,75350.44890800762,72407.82109199237,35.64926355398969,-84.76952575604903,37.364655839702905,74406.39333333333,75351.71666666666
2026-05-28 13:00:00,BTCUSD,73397.8,73449.9,72650.0,72930.6,195.45383419,-566.3441324246523,75261.87541369782,72316.67458630216,32.83449037533257,-102.28507202320651,43.12569203166498,74308.87333333332,75289.07333333333
2026-05-28 14:00:00,BTCUSD,72896.0,73420.7,72470.0,72896.0,143.33794394,-567.3022367502417,75118.3602136283,72261.06978637169,32.637066135470775,-100.7805441003952,45.03779471742577,74213.53666666665,75227.75166666668
2026-05-28 15:00:00,BTCUSD,72895.1,73024.0,72571.0,72806.3,107.65769647,-568.7427718318504,74941.21335767048,72227.1766423295,32.119133102246494,-102.62842125616095,45.03779471742578,74114.11333333333,75164.72833333333
2026-05-28 16:00:00,BTCUSD,72806.3,73300.0,72605.9,73299.9,254.59370865,-524.0174728166894,74638.6358487685,72345.8741512315,37.74325677534185,-76.11225418212697,37.454844122276185,74031.22666666667,75108.23833333333
2026-05-28 17:00:00,BTCUSD,73300.0,73621.9,73202.5,73441.1,219.36444311,-471.7415300977882,74519.63772628347,72373.94227371652,39.23315624052639,-44.119303891588984,29.298674256740487,73957.87000000001,75051.84166666666
2026-05-28 18:00:00,BTCUSD,73441.2,73628.8,73411.5,73527.3,90.44534999,-418.5327047917963,74402.59755077909,72412.8924492209,40.13788510900193,-31.776023387042212,29.128771430827644,73889.62000000001,74996.675
2026-05-28 19:00:00,BTCUSD,73527.4,73529.1,73276.9,73300.7,45.15545062,-390.150499870404,74249.79615020014,72462.05384979986,38.576014607559664,-41.86096327926918,30.959523511604175,73835.33666666667,74941.06833333334
2026-05-28 20:00:00,BTCUSD,73300.8,73600.0,73140.8,73475.8,64.3437198,-349.50025132804876,74045.39337746263,72569.91662253736,40.429012121438795,-35.52996125538515,32.77596117571579,73787.84000000001,74888.16166666667
2026-05-28 21:00:00,BTCUSD,73475.5,73809.3,73450.0,73727.8,124.53935011,-293.5673430407769,73919.98389956322,72646.55610043676,42.98953736587948,-6.962999949792485,27.441837239102597,73738.88000000002,74840.44666666667
