date,tic,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2024-01-29 00:00:00,XAUUSD,2025.300048828125,2025.800048828125,2023.699951171875,2024.5,0.0,0.0,2031.1997474683058,2021.3002525316942,50.0,0.0,0.0,2024.5,2024.5
2024-01-29 01:00:00,XAUUSD,2024.4000244140625,2028.199951171875,2023.9000244140625,2028.0,4060.0,0.0785256410256352,2031.1997474683058,2021.3002525316942,100.0,0.0,100.0,2026.25,2026.25
2024-01-29 02:00:00,XAUUSD,2027.9000244140625,2033.199951171875,2027.800048828125,2030.699951171875,5317.0,0.18378257725635194,2033.9504509555948,2021.5161831589887,100.0,0.0,100.0,2027.7333170572917,2027.7333170572917
2024-01-29 03:00:00,XAUUSD,2030.5,2032.9000244140625,2030.4000244140625,2030.9000244140625,5655.0,0.2343750191091658,2034.508014712904,2022.5419730800647,100.0,0.0,100.0,2028.5249938964844,2028.5249938964844
2024-01-29 04:00:00,XAUUSD,2030.9000244140625,2031.300048828125,2027.300048828125,2027.800048828125,4569.0,0.13357684823336058,2033.6018666053205,2023.1581431603045,65.47092800645407,0.0,37.62637569084908,2028.3800048828125,2028.3800048828125
2024-01-29 05:00:00,XAUUSD,2027.800048828125,2028.0,2025.0999755859375,2026.9000244140625,3178.0,0.03198710608830879,2032.9577067150367,2023.3089762276718,59.31916996822668,0.0,11.985401660533189,2028.1333414713542,2028.1333414713542
2024-01-29 06:00:00,XAUUSD,2026.9000244140625,2027.9000244140625,2024.699951171875,2027.5,4370.0,-0.006534446912837666,2032.472833521132,2023.6128947154752,61.79474661982215,0.0,8.193925418000461,2028.0428641183037,2028.0428641183037
2024-01-29 07:00:00,XAUUSD,2027.5999755859375,2029.699951171875,2027.5,2027.699951171875,3738.0,-0.02274962610363218,2032.1085161723786,2023.8914838276214,62.57981260802323,0.0,20.692308400356293,2028.0,2028.0
2024-01-29 08:00:00,XAUUSD,2027.9000244140625,2037.199951171875,2027.0,2036.5,9918.0,0.40297026734674546,2035.791416629832,2022.0974722590568,80.6669069622756,0.0,50.02129665240602,2028.9444444444443,2028.9444444444443
2024-01-29 09:00:00,XAUUSD,2036.5999755859375,2036.800048828125,2020.5999755859375,2023.9000244140625,21267.0,0.05008530038821846,2035.6407311796372,2021.2392737031753,47.010597342862475,0.0,13.09929134784212,2028.4400024414062,2028.4400024414062
2024-01-29 10:00:00,XAUUSD,2023.699951171875,2025.199951171875,2019.4000244140625,2024.4000244140625,14725.0,-0.17897959610718317,2035.3253524544325,2020.820110968863,47.90289193913806,0.0,7.946459521088009,2028.0727317116477,2028.0727317116477
2024-01-29 11:00:00,XAUUSD,2024.4000244140625,2026.9000244140625,2022.800048828125,2026.0,11345.0,-0.2565953227153841,2034.9178894739864,2020.8821186640346,50.65358093455805,0.0,13.708563589822088,2027.9000040690105,2027.9000040690105
2024-01-29 12:00:00,XAUUSD,2026.0,2030.4000244140625,2025.5,2028.5,21650.0,-0.16953298092289515,2034.6735090118416,2021.2188061924855,54.53388393758745,0.0,23.858961474284563,2027.9461576021636,2027.9461576021636
2024-01-29 13:00:00,XAUUSD,2028.5,2028.800048828125,2024.0,2024.9000244140625,3440.0,-0.3108045793769634,2034.3939387390508,2021.0632145812617,48.81576834659162,0.0,17.719769115698096,2027.7285766601562,2027.7285766601562
2024-01-29 14:00:00,XAUUSD,2024.9000244140625,2027.0,2024.199951171875,2026.0,7313.0,-0.34810468940167993,2034.0979727278063,2021.1287037044854,50.45775246816123,0.0,17.719769115698103,2027.6133382161458,2027.6133382161458
2024-01-29 15:00:00,XAUUSD,2026.0999755859375,2034.5999755859375,2026.0999755859375,2031.800048828125,4573.0,-0.020261439448404417,2034.4802521772476,2021.2697630815414,57.83590180542424,0.0,35.1486746141703,2027.8750076293945,2027.8750076293945
2024-01-29 16:00:00,XAUUSD,2031.9000244140625,2032.699951171875,2030.300048828125,2032.699951171875,0.0,0.2857062360387772,2034.9691210027213,2021.3485346728303,58.82023601675767,0.0,35.14867461417028,2028.1588278377758,2028.1588278377758
2024-01-29 18:00:00,XAUUSD,2032.5,2032.699951171875,2028.5999755859375,2030.699951171875,545.0,0.39042089487907106,2035.0146725706948,2021.585330141979,55.82398320520841,0.0,28.626291423969942,2028.300001356337,2028.300001356337
2024-01-29 19:00:00,XAUUSD,2030.199951171875,2032.800048828125,2030.0,2032.5,333.0,0.5816173236764826,2035.3251459630806,2021.7169618699786,57.82426815006821,0.0,28.835479814343977,2028.5210539165296,2028.5210539165296
2024-01-29 20:00:00,XAUUSD,2032.5,2032.5999755859375,2029.5,2030.0999755859375,302.0,0.5655188801931672,2035.2601541400993,2021.9398458599005,54.42519923519632,0.0,26.913379384772696,2028.6,2028.6
2024-01-29 21:00:00,XAUUSD,2029.800048828125,2031.0999755859375,2028.9000244140625,2031.0,151.0,0.6058477658814354,2035.3737673658075,2022.4762326341925,55.44131703299223,0.0,24.60575286617124,2028.7142857142858,2028.7142857142858
2024-01-29 22:00:00,XAUUSD,2030.800048828125,2031.0999755859375,2030.199951171875,2030.800048828125,143.0,0.6164399391657298,2035.5506874394016,2022.579317443411,55.158681943058205,0.0,24.605752866171258,2028.8090931285512,2028.8090931285512
2024-01-29 23:00:00,XAUUSD,2030.699951171875,2031.800048828125,2029.9000244140625,2030.199951171875,130.0,0.5765772630525134,2035.5029669438995,2022.5770379389128,54.29925756940832,0.0,26.279548809468334,2028.8695652173913,2028.8695652173913
2024-01-30 00:00:00,XAUUSD,2030.300048828125,2031.800048828125,2030.300048828125,2030.9000244140625,318.0,0.5869392050915394,2035.5029669438995,2022.5770379389128,55.1427310262564,0.0,26.279548809468334,2028.9541676839192,2028.9541676839192
2024-01-30 01:00:00,XAUUSD,2030.699951171875,2034.199951171875,2030.699951171875,2032.800048828125,204.0,0.7201579726706768,2035.935262519157,2022.6447423636553,57.35266366330326,0.0,31.83148824248805,2029.1080029296875,2029.1080029296875
2024-01-30 02:00:00,XAUUSD,2032.800048828125,2040.0,2032.800048828125,2036.5,1476.0,1.075220041770308,2037.045361662354,2022.4946407790521,61.20304639009506,0.0,42.63290933354849,2029.392310509315,2029.392310509315
2024-01-30 03:00:00,XAUUSD,2036.5,2057.10009765625,2036.0999755859375,2056.60009765625,29648.0,2.7640361130620477,2045.170629943871,2017.2793822631602,74.26207656323484,0.0,61.323831412470156,2030.4000063295719,2030.4000063295719
2024-01-30 04:00:00,XAUUSD,2056.60009765625,2056.89990234375,2034.0,2054.0,6534.0,3.8627218044648544,2049.6801229074035,2015.3998941824404,71.06125882199996,0.0,54.91186135439301,2031.2428632463727,2031.2428632463727
2024-01-30 05:00:00,XAUUSD,2054.0,2055.60009765625,2034.0,2053.800048828125,4455.0,4.6606176618897734,2052.9622948239557,2013.8477271487002,70.81843141047273,0.0,54.91186135439301,2032.0206972319504,2032.0206972319504
2024-01-30 06:00:00,XAUUSD,2053.800048828125,2054.39990234375,2029.300048828125,2052.699951171875,6129.0,5.14951176488762,2055.656406405711,2014.0336082427266,69.46736657113878,190.23411259515834,41.44670482778706,2032.7100056966146,2032.7100056966146
2024-01-30 07:00:00,XAUUSD,2052.60009765625,2054.699951171875,2032.4000244140625,2054.39990234375,6185.0,5.5960195197562825,2058.2807432301797,2014.4092592112268,70.37096579392298,180.3736802065088,41.78091063180732,2033.706669108073,2033.4096797820062
2024-01-30 08:00:00,XAUUSD,2054.300048828125,2056.199951171875,2032.199951171875,2055.89990234375,14758.0,5.99057577244389,2060.85607581026,2014.8239168655216,71.15031260964456,163.37272472234952,43.450142782119535,2034.6366658528646,2034.1124992370605
2024-01-30 09:00:00,XAUUSD,2056.0,2067.199951171875,2036.300048828125,2065.199951171875,45214.0,6.918442535709801,2065.2638560663195,2014.0861317266495,75.31484590858456,207.1743825233418,53.55279878270156,2035.7866658528646,2035.0545432350852
2024-01-30 10:00:00,XAUUSD,2045.699951171875,2068.0,2028.0999755859375,2050.89990234375,52136.0,6.499257569659449,2066.039750362938,2015.9102252229995,61.2507403241067,123.06307536983509,34.9595237747581,2036.4533284505208,2035.5205832088695
2024-01-30 11:00:00,XAUUSD,2050.89990234375,2054.300048828125,2030.800048828125,2054.10009765625,16781.0,6.336045472214209,2067.0576557395893,2017.7023296119733,62.85648590959775,91.1738378288047,34.959523774758104,2037.3299967447917,2036.0514264787946
2024-01-30 12:00:00,XAUUSD,2054.10009765625,2054.300048828125,2032.0999755859375,2052.199951171875,7339.0,5.992532826060369,2067.922274456093,2018.8777011298441,61.29628216603019,81.69085214232611,34.9595237747581,2038.1733276367188,2036.499996609158
2024-01-30 13:00:00,XAUUSD,2052.199951171875,2052.199951171875,2030.800048828125,2051.10009765625,7307.0,5.571768512982771,2068.5306918345987,2020.1092983997764,60.39858673138111,64.25225542399315,32.15124423990471,2038.9599975585938,2036.894593934755
2024-01-30 14:00:00,XAUUSD,2051.0,2055.39990234375,2050.60009765625,2054.39990234375,4294.0,5.428729409889456,2069.2238027425574,2021.7861826090052,62.12036534433258,119.6052378127255,35.56555177641149,2039.8499959309895,2037.3552599455181
2024-01-30 15:00:00,XAUUSD,2054.39990234375,2055.0,2053.60009765625,2054.300048828125,2872.0,5.246827613534151,2069.7953823142893,2023.3946079200855,62.03593310174814,113.90338625160477,35.56555177641149,2040.4433308919272,2037.7897417117388
2024-01-30 16:00:00,XAUUSD,2054.300048828125,2055.39990234375,2054.199951171875,2055.300048828125,1102.0,5.120614540187717,2069.9964837537764,2025.7135138048172,62.56308320311887,109.04706435838666,35.996299454555256,2041.4899983723958,2038.2274993896485
2024-01-30 18:00:00,XAUUSD,2055.300048828125,2055.699951171875,2053.699951171875,2054.5,0.0,4.9017575400889655,2069.8607351916266,2028.1992623669673,61.85226761890894,99.68625303498379,34.83047753736441,2042.4933308919271,2038.6243896484375
2024-01-30 19:00:00,XAUUSD,2054.5,2056.699951171875,2053.89990234375,2054.10009765625,2339.0,4.643478714288449,2069.264669703235,2031.125332738171,61.491014861025995,95.35641557841224,35.96618827487756,2043.430000813802,2038.9928588867188
